3	412	905
0.3850038500385004
0.06138364637853833
0.03580106310381824
0.3780037800378004
0.053809060494921894
-0.079700666402817
0.33900339003390034
0.060046952964905864
2.2512861741654607e-05
0.36600366003660034
0.05835907666472068
-0.03618830041165675
0.35400354003540035
0.0551008870458732
-0.08478427457026054
0.33700337003370034
0.060233525816396724
-0.02522250920076351
0.35800358003580035
0.05991581619814061
-0.028543229825724162
0.3570035700357004
0.05949569065101641
-0.03913644322014414
0.35300353003530033
0.06290870136808006
0.00826679079233485
0.3700037000370004
0.05659011990106416
-0.09153952364471075
0.33500335003350035
0.05659011990106416
-0.09153952364471075
0.33500335003350035
0.0664551434119209
0.060839213806375816
0.3870038700387004
0.06499810723874253
0.019999767322868206
0.37300373003730036
0.06245580794283477
-0.026212753025894278
0.35800358003580035
0.0585482367306719
-0.08504718300510376
0.33700337003370034
0.05835528289470464
-0.08874795699287079
0.3360033600336003
0.061363857885577425
-0.05778916794159991
0.34700347003470033
0.06450102278953194
-0.024058516736048103
0.35800358003580035
0.06518546547671074
-0.01926615010382377
0.36000360003600035
0.06080112780548909
-0.08399942626044102
0.33700337003370034
0.06010242825204829
-0.09970413264092959
0.3320033200332003
0.06568791292236906
-0.03467028493323889
0.35400354003540035
0.07133098347715576
0.02178203290559605
0.3740037400374004
0.06400929744696755
-0.09377952711345862
0.3340033400334003
0.06737887351238285
-0.05300377805352599
0.34900349003490033
0.06988325373382392
-0.025894693821940075
0.35800358003580035
0.071140582568601
-0.008256316177863546
0.3630036300363004
0.06512445906339533
-0.1025069537460522
0.33100331003310035
0.0732579131201824
0.002830807414063122
0.36800368003680034
0.07357666957106164
0.0007968029518939309
0.36700367003670037
0.06601058964761862
-0.10430330377100858
0.3300033000330003
0.07172545778322155
-0.03112083936402536
0.35600356003560035
0.07172545778322155
-0.03112083936402536
0.35600356003560035
0.06795167680966001
-0.08055543810882802
0.33900339003390034
0.07332352473572637
-0.009714598968080346
0.3630036300363004
0.06783008781000234
-0.09263459030483158
0.33500335003350035
0.07181482745666483
-0.039607860377757584
0.35300353003530033
0.07506445707896776
0.003198066784982583
0.36800368003680034
0.07244507532665787
-0.04512781088841174
0.35100351003510033
0.07407101192061569
-0.026741843003199296
0.35800358003580035
0.07407101192061569
-0.026741843003199296
0.35800358003580035
0.0714809605487268
-0.0910893801242621
0.3360033600336003
0.07630323323361257
-0.03215345255613962
0.35600356003560035
0.08207981328711236
0.049259475946000074
0.3840038400384004
0.07247782447898017
-0.1023429578879757
0.3320033200332003
0.07279190637516623
-0.10568700016125347
0.33100331003310035
0.08088291020040872
-0.008313407655070916
0.36400364003640034
0.08472734555151316
0.03790403311080884
0.3800038000380004
0.08404639389992258
0.017459651586664213
0.37300373003730036
0.08216741687216718
-0.042177726175162376
0.35300353003530033
0.08216741687216718
-0.042177726175162376
0.35300353003530033
0.08579956928725933
-0.00811924363524573
0.36400364003640034
0.0808870493966502
-0.0801574256457219
0.33900339003390034
0.08435206974908323
-0.044640873808796167
0.35200352003520036
0.08378818659003846
-0.08948267149704163
0.33700337003370034
0.08961953804412592
-0.031104755303330373
0.3570035700357004
0.08613674175630454
-0.08680286349306791
0.33700337003370034
0.19239862754367976
0.09119963110221448
0.4730047300473005
